MANDT,WERKS,MATNR,BUDAT,MENGE,NETWR,WAERS
100,S02,SEED-0042,2024-03-08,14,5482.34,CAD
100,S03,FEED-0032,2024-03-08,14,2758.55,CAD
100,S04,HDWR-0052,2024-03-08,9,3925.21,CAD
100,S02,FEED-0014,2024-03-08,13,4472.41,CAD
100,S02,TIRE-0008,2024-03-08,26,8347.64,CAD
100,S03,TIRE-0076,2024-03-08,20,11430.13,CAD
100,S03,TIRE-0012,2024-03-08,30,4186.75,CAD
100,S02,FUEL-0046,2024-03-09,18,2489.98,CAD
100,S03,LUBE-0036,2024-03-09,14,1474.03,CAD
100,S02,FUEL-0079,2024-03-09,19,9512.5,CAD
100,S02,FEED-0054,2024-03-10,16,4711.8,CAD
100,S04,FEED-0003,2024-03-10,36,3304.21,CAD
100,S04,FUEL-0046,2024-03-10,10,1384.83,CAD
100,S03,LUBE-0065,2024-03-10,15,2799.63,CAD
100,S05,SEED-0041,2024-03-11,18,2580.23,CAD
100,S04,TIRE-0008,2024-03-11,32,10737.66,CAD
100,S06,SEED-0004,2024-03-11,11,4173.48,CAD
100,S05,TIRE-0064,2024-03-11,15,5486.33,CAD
100,S01,FEED-0029,2024-03-11,23,10993.13,CAD
100,S03,LUBE-0001,2024-03-11,22,1383.03,CAD
100,S01,FUEL-0019,2024-03-12,19,6949.93,CAD
100,S05,FUEL-0051,2024-03-12,16,5842.36,CAD
100,S03,LUBE-0039,2024-03-12,20,8521.3,CAD
100,S06,FEED-0029,2024-03-12,12,5389.25,CAD
100,S02,LUBE-0027,2024-03-13,11,1534.97,CAD
100,S03,TIRE-0045,2024-03-13,20,8394.88,CAD
100,S06,FEED-0057,2024-03-13,6,2549.83,CAD
100,S04,HDWR-0022,2024-03-13,11,586.1,CAD
100,S04,SEED-0013,2024-03-13,16,7202.34,CAD
100,S03,TIRE-0005,2024-03-13,13,642.14,CAD
100,S01,LUBE-0034,2024-03-13,21,10382.6,CAD
100,S02,HDWR-0043,2024-03-14,13,2262.11,CAD
100,S06,HDWR-0053,2024-03-14,2,413.1,CAD
100,S01,SEED-0013,2024-03-14,9,3741.97,CAD
100,S03,SEED-0007,2024-03-14,21,2309.67,CAD
100,S03,TIRE-0012,2024-03-14,22,3487.54,CAD
100,S01,SEED-0013,2024-03-14,8,3063.95,CAD
100,S04,LUBE-0048,2024-03-14,27,6666.32,CAD
100,S01,HDWR-0058,2024-03-14,17,5182.13,CAD
100,S05,LUBE-0035,2024-03-14,25,1068.52,CAD
100,S04,LUBE-0031,2024-03-15,15,7529.27,CAD
100,S05,TIRE-0005,2024-03-15,24,1394.15,CAD
100,S02,FUEL-0023,2024-03-15,9,4626.6,CAD
100,S02,SEED-0056,2024-03-15,20,2099.32,CAD
100,S06,LUBE-0002,2024-03-15,13,2120.0,CAD
100,S01,SEED-0013,2024-03-16,18,7632.98,CAD
100,S03,SEED-0013,2024-03-16,24,11050.51,CAD
100,S04,LUBE-0034,2024-03-16,7,3738.14,CAD
100,S03,FUEL-0051,2024-03-17,17,6930.63,CAD
100,S03,LUBE-0035,2024-03-17,15,632.74,CAD
100,S02,HDWR-0030,2024-03-18,14,2399.27,CAD
100,S03,SEED-0042,2024-03-18,26,12208.63,CAD
100,S06,SEED-0078,2024-03-18,21,1645.72,CAD
100,S05,LUBE-0068,2024-03-18,22,9173.03,CAD
100,S03,LUBE-0036,2024-03-18,21,2223.69,CAD
100,S06,FEED-0016,2024-03-18,9,4095.73,CAD
100,S04,LUBE-0048,2024-03-18,14,3954.25,CAD
100,S05,TIRE-0076,2024-03-18,15,7221.69,CAD
100,S01,LUBE-0050,2024-03-18,7,1974.19,CAD
100,S02,FEED-0074,2024-03-19,21,4641.66,CAD
100,S05,HDWR-0053,2024-03-19,10,1771.31,CAD
100,S06,FEED-0040,2024-03-19,25,9228.04,CAD
100,S03,FUEL-0049,2024-03-19,15,1263.33,CAD
100,S04,FUEL-0028,2024-03-19,15,8347.52,CAD
100,S03,FEED-0044,2024-03-19,8,3731.49,CAD
100,S05,SEED-0020,2024-03-19,17,7398.1,CAD
100,S06,SEED-0041,2024-03-20,17,2260.73,CAD
100,S03,HDWR-0038,2024-03-20,19,4516.6,CAD
100,S04,HDWR-0052,2024-03-20,17,9495.83,CAD
100,S04,SEED-0013,2024-03-20,5,1869.37,CAD
100,S06,LUBE-0034,2024-03-20,22,10276.81,CAD
100,S03,FEED-0029,2024-03-20,18,8352.67,CAD
100,S01,LUBE-0065,2024-03-21,22,4000.49,CAD
100,S03,LUBE-0026,2024-03-21,10,530.24,CAD
100,S02,HDWR-0059,2024-03-21,22,4485.29,CAD
100,S03,FUEL-0023,2024-03-21,10,4715.56,CAD
100,S04,LUBE-0001,2024-03-21,16,1017.67,CAD
100,S04,SEED-0055,2024-03-21,21,8437.34,CAD
100,S05,TIRE-0005,2024-03-21,20,986.01,CAD
100,S05,SEED-0042,2024-03-21,21,8478.67,CAD
100,S03,TIRE-0045,2024-03-21,14,6026.68,CAD
100,S05,LUBE-0050,2024-03-22,14,4745.44,CAD
100,S03,LUBE-0039,2024-03-22,15,5615.26,CAD
100,S05,HDWR-0067,2024-03-22,10,127.7,CAD
100,S02,FUEL-0025,2024-03-22,32,9954.56,CAD
100,S02,HDWR-0030,2024-03-22,12,2031.72,CAD
100,S02,FUEL-0017,2024-03-22,17,1005.92,CAD
100,S06,HDWR-0047,2024-03-22,8,1852.54,CAD
100,S04,TIRE-0005,2024-03-22,21,1207.79,CAD
100,S05,SEED-0007,2024-03-22,12,1739.65,CAD
100,S04,FEED-0054,2024-03-22,15,4108.53,CAD
100,S04,LUBE-0039,2024-03-22,18,7126.96,CAD
100,S03,LUBE-0026,2024-03-23,16,665.27,CAD
100,S02,TIRE-0064,2024-03-24,12,5208.84,CAD
100,S01,LUBE-0031,2024-03-24,21,8564.39,CAD
100,S03,HDWR-0038,2024-03-25,14,2721.55,CAD
100,S03,HDWR-0006,2024-03-25,18,474.4,CAD
100,S06,HDWR-0018,2024-03-25,14,966.02,CAD
100,S03,FUEL-0080,2024-03-25,13,1991.29,CAD
100,S04,LUBE-0035,2024-03-25,24,1228.9,CAD
100,S02,TIRE-0008,2024-03-25,7,2074.19,CAD
100,S04,SEED-0062,2024-03-25,9,3011.35,CAD
100,S01,HDWR-0006,2024-03-26,17,492.49,CAD
100,S06,FEED-0074,2024-03-26,1,220.57,CAD
100,S06,HDWR-0067,2024-03-26,10,128.16,CAD
100,S02,LUBE-0050,2024-03-26,24,8166.45,CAD
100,S04,LUBE-0010,2024-03-26,15,5434.79,CAD
100,S02,LUBE-0065,2024-03-26,23,4491.63,CAD
100,S04,TIRE-0012,2024-03-26,21,3298.19,CAD
100,S04,FEED-0016,2024-03-26,16,8145.5,CAD
100,S05,TIRE-0005,2024-03-26,16,923.85,CAD
100,S05,HDWR-0043,2024-03-27,19,3097.59,CAD
100,S06,HDWR-0047,2024-03-27,8,1755.02,CAD
100,S06,SEED-0013,2024-03-27,17,7733.24,CAD
100,S06,LUBE-0048,2024-03-27,29,7413.2,CAD
100,S01,HDWR-0053,2024-03-27,17,3108.07,CAD
100,S04,HDWR-0018,2024-03-28,10,536.67,CAD
100,S04,FEED-0014,2024-03-28,12,4813.0,CAD
100,S03,FEED-0044,2024-03-28,12,5848.85,CAD
100,S06,SEED-0071,2024-03-28,14,6150.7,CAD
100,S05,FUEL-0023,2024-03-29,8,3848.84,CAD
100,S03,FUEL-0069,2024-03-29,14,8210.26,CAD
100,S05,LUBE-0002,2024-03-29,23,3178.25,CAD
100,S02,TIRE-0008,2024-03-29,22,6849.95,CAD
100,S06,TIRE-0008,2024-03-29,16,5744.78,CAD
100,S05,LUBE-0027,2024-03-29,30,3536.27,CAD
100,S01,SEED-0007,2024-03-30,16,2248.44,CAD
100,S03,FUEL-0025,2024-03-30,1,281.97,CAD
100,S06,FUEL-0023,2024-03-31,24,10952.79,CAD
100,S01,FUEL-0049,2024-03-31,9,688.16,CAD
100,S03,FEED-0075,2024-03-31,19,4907.97,CAD
100,S02,FEED-0029,2024-04-01,11,4727.02,CAD
100,S05,FEED-0070,2024-04-01,31,8517.48,CAD
100,S05,FUEL-0079,2024-04-01,18,8044.45,CAD
100,S05,FEED-0033,2024-04-01,50,19612.56,CAD
100,S05,SEED-0004,2024-04-01,39,15760.1,CAD
100,S04,HDWR-0058,2024-04-01,11,3169.89,CAD
100,S05,HDWR-0022,2024-04-01,25,1327.37,CAD
100,S05,LUBE-0027,2024-04-02,24,3391.46,CAD
100,S06,SEED-0056,2024-04-02,10,1003.54,CAD
100,S06,LUBE-0010,2024-04-02,17,6956.72,CAD
100,S01,TIRE-0005,2024-04-02,16,803.74,CAD
100,S03,FUEL-0023,2024-04-02,9,3783.01,CAD
100,S04,LUBE-0034,2024-04-02,14,6946.7,CAD
100,S04,FEED-0057,2024-04-02,39,16458.69,CAD
100,S05,FUEL-0051,2024-04-03,19,7356.7,CAD
100,S05,LUBE-0002,2024-04-03,20,2753.83,CAD
100,S03,HDWR-0011,2024-04-03,20,2730.08,CAD
100,S04,FUEL-0028,2024-04-03,29,17357.22,CAD
100,S02,FEED-0033,2024-04-03,40,13197.07,CAD
100,S04,SEED-0071,2024-04-03,13,6444.64,CAD
100,S03,HDWR-0043,2024-04-03,22,3035.3,CAD
100,S04,SEED-0041,2024-04-04,45,5906.8,CAD
100,S06,FUEL-0079,2024-04-04,14,6856.8,CAD
100,S04,SEED-0041,2024-04-04,50,6043.47,CAD
100,S02,SEED-0041,2024-04-04,38,5254.31,CAD
100,S03,LUBE-0036,2024-04-04,7,642.09,CAD
100,S04,FEED-0040,2024-04-04,23,8796.89,CAD
100,S06,FUEL-0023,2024-04-04,7,3498.48,CAD
100,S05,HDWR-0018,2024-04-04,9,512.78,CAD
100,S05,HDWR-0052,2024-04-04,18,8256.66,CAD
100,S05,LUBE-0065,2024-04-05,23,3829.34,CAD
100,S06,TIRE-0073,2024-04-05,21,7796.46,CAD
100,S01,HDWR-0030,2024-04-05,17,2531.21,CAD
100,S01,HDWR-0030,2024-04-05,13,2237.89,CAD
100,S04,LUBE-0050,2024-04-05,10,3470.62,CAD
100,S05,LUBE-0034,2024-04-05,13,6940.2,CAD
100,S05,HDWR-0047,2024-04-05,16,3707.83,CAD
100,S04,SEED-0063,2024-04-06,35,14533.6,CAD
100,S01,HDWR-0030,2024-04-06,17,2718.82,CAD
100,S02,LUBE-0036,2024-04-06,20,2098.93,CAD
100,S03,FEED-0054,2024-04-07,31,8730.65,CAD
100,S05,LUBE-0027,2024-04-07,10,1200.31,CAD
100,S02,TIRE-0021,2024-04-07,18,1440.55,CAD
100,S05,HDWR-0006,2024-04-08,20,612.49,CAD
100,S06,FEED-0003,2024-04-08,30,2870.45,CAD
100,S04,FUEL-0028,2024-04-08,5,2769.78,CAD
100,S02,TIRE-0009,2024-04-08,27,3049.75,CAD
100,S01,FUEL-0017,2024-04-08,26,1885.71,CAD
100,S05,FUEL-0069,2024-04-08,31,17609.68,CAD
100,S04,HDWR-0067,2024-04-09,16,195.88,CAD
100,S03,FUEL-0049,2024-04-09,8,730.87,CAD
100,S03,HDWR-0018,2024-04-09,12,820.68,CAD
100,S05,LUBE-0037,2024-04-09,18,2813.1,CAD
100,S03,HDWR-0053,2024-04-09,22,4854.4,CAD
100,S05,FEED-0074,2024-04-09,53,9983.6,CAD
100,S04,SEED-0020,2024-04-09,23,9616.01,CAD
100,S03,FEED-0033,2024-04-09,42,14935.25,CAD
100,S06,LUBE-0036,2024-04-09,12,1189.98,CAD
100,S04,LUBE-0027,2024-04-09,9,1086.05,CAD
100,S06,FEED-0016,2024-04-10,20,9678.75,CAD
100,S05,TIRE-0061,2024-04-10,15,6526.63,CAD
100,S06,TIRE-0005,2024-04-10,19,1047.68,CAD
100,S05,HDWR-0052,2024-04-10,14,7760.63,CAD
100,S02,TIRE-0008,2024-04-10,13,4495.01,CAD
100,S01,FEED-0057,2024-04-10,40,18848.85,CAD
100,S02,LUBE-0037,2024-04-10,27,3327.49,CAD
100,S05,TIRE-0077,2024-04-10,12,2006.07,CAD
100,S06,LUBE-0031,2024-04-10,17,6696.03,CAD
100,S01,TIRE-0021,2024-04-11,30,2223.5,CAD
100,S04,FUEL-0051,2024-04-11,17,7144.87,CAD
100,S01,HDWR-0067,2024-04-11,17,182.99,CAD
100,S03,TIRE-0045,2024-04-11,23,11359.92,CAD
100,S04,FUEL-0025,2024-04-11,16,5722.66,CAD
100,S01,FEED-0074,2024-04-11,33,6194.33,CAD
100,S03,HDWR-0038,2024-04-11,25,6002.21,CAD
100,S04,TIRE-0073,2024-04-11,19,7211.63,CAD
100,S05,HDWR-0059,2024-04-11,6,1418.0,CAD
100,S01,SEED-0062,2024-04-11,33,13355.79,CAD
100,S03,HDWR-0053,2024-04-12,17,3792.25,CAD
100,S03,FEED-0032,2024-04-12,34,6294.95,CAD
100,S02,LUBE-0035,2024-04-12,28,1516.71,CAD
100,S03,FUEL-0080,2024-04-12,22,2759.62,CAD
100,S02,SEED-0063,2024-04-12,63,22218.08,CAD
100,S01,HDWR-0059,2024-04-13,19,4305.23,CAD
100,S03,HDWR-0059,2024-04-13,17,3359.09,CAD
100,S02,LUBE-0034,2024-04-13,13,6604.09,CAD
100,S03,FUEL-0079,2024-04-14,16,7410.86,CAD
100,S04,LUBE-0027,2024-04-14,15,2181.81,CAD
100,S04,LUBE-0036,2024-04-14,11,1023.17,CAD
100,S05,FUEL-0017,2024-04-14,12,829.52,CAD
100,S01,TIRE-0061,2024-04-15,29,12447.18,CAD
100,S03,LUBE-0039,2024-04-15,16,6167.96,CAD
100,S03,LUBE-0034,2024-04-15,12,6672.38,CAD
100,S01,TIRE-0045,2024-04-15,24,11233.31,CAD
100,S06,TIRE-0045,2024-04-15,22,10776.95,CAD
100,S05,FUEL-0049,2024-04-15,15,1152.16,CAD
100,S06,HDWR-0022,2024-04-15,27,1541.54,CAD
100,S04,FEED-0044,2024-04-16,22,12050.09,CAD
100,S01,LUBE-0010,2024-04-16,11,3848.92,CAD
100,S03,HDWR-0030,2024-04-16,15,2235.48,CAD
100,S03,FEED-0057,2024-04-16,33,14145.73,CAD
100,S02,HDWR-0022,2024-04-16,9,519.94,CAD
100,S06,FUEL-0017,2024-04-16,18,1251.76,CAD
100,S01,FUEL-0051,2024-04-16,31,12631.04,CAD
100,S01,SEED-0007,2024-04-16,51,6990.59,CAD
100,S03,LUBE-0050,2024-04-16,23,6618.26,CAD
100,S01,HDWR-0022,2024-04-16,19,870.93,CAD
100,S03,FUEL-0046,2024-04-17,23,3152.03,CAD
100,S06,HDWR-0018,2024-04-17,8,491.65,CAD
100,S05,SEED-0056,2024-04-17,23,2362.3,CAD
100,S05,SEED-0062,2024-04-17,21,7275.35,CAD
100,S03,FEED-0040,2024-04-17,27,8801.18,CAD
100,S02,HDWR-0067,2024-04-17,20,232.34,CAD
100,S06,LUBE-0002,2024-04-17,32,5014.45,CAD
100,S04,LUBE-0002,2024-04-17,10,1707.16,CAD
100,S04,SEED-0056,2024-04-17,18,1545.68,CAD
100,S04,HDWR-0011,2024-04-17,7,930.47,CAD
100,S03,FUEL-0025,2024-04-18,20,6454.53,CAD
100,S01,TIRE-0024,2024-04-18,18,8197.38,CAD
100,S06,FUEL-0017,2024-04-18,17,981.76,CAD
100,S04,LUBE-0002,2024-04-18,18,2616.34,CAD
100,S03,FEED-0054,2024-04-18,37,10108.66,CAD
100,S04,FEED-0032,2024-04-18,28,6281.39,CAD
100,S02,FEED-0057,2024-04-19,33,14187.62,CAD
100,S04,LUBE-0027,2024-04-19,4,593.83,CAD
100,S06,TIRE-0021,2024-04-19,29,2382.12,CAD
100,S03,LUBE-0026,2024-04-19,17,897.13,CAD
100,S01,SEED-0042,2024-04-19,40,16036.29,CAD
100,S05,LUBE-0036,2024-04-19,27,2380.96,CAD
100,S05,HDWR-0006,2024-04-19,26,768.8,CAD
100,S06,TIRE-0061,2024-04-19,12,5014.06,CAD
100,S06,TIRE-0012,2024-04-19,14,2304.82,CAD
100,S01,FUEL-0069,2024-04-19,20,9518.62,CAD
100,S06,FUEL-0072,2024-04-20,18,8160.74,CAD
100,S03,HDWR-0018,2024-04-20,24,1467.08,CAD
100,S05,HDWR-0038,2024-04-20,13,2928.89,CAD
100,S05,FUEL-0025,2024-04-20,20,6804.03,CAD
100,S05,LUBE-0036,2024-04-21,23,2616.88,CAD
100,S02,SEED-0071,2024-04-21,41,18436.68,CAD
100,S04,HDWR-0047,2024-04-21,19,3639.72,CAD
100,S03,LUBE-0031,2024-04-22,16,7393.23,CAD
100,S02,LUBE-0050,2024-04-22,7,2191.96,CAD
100,S05,TIRE-0064,2024-04-22,21,8447.53,CAD
100,S05,SEED-0013,2024-04-22,43,18711.85,CAD
100,S02,HDWR-0006,2024-04-22,18,439.8,CAD
100,S01,FUEL-0025,2024-04-22,19,5285.62,CAD
100,S01,FEED-0033,2024-04-22,20,7113.47,CAD
100,S06,SEED-0078,2024-04-22,61,3943.37,CAD
100,S05,TIRE-0008,2024-04-22,17,4985.1,CAD
100,S01,LUBE-0039,2024-04-22,20,8512.72,CAD
100,S01,HDWR-0067,2024-04-23,22,258.64,CAD
100,S05,FUEL-0023,2024-04-23,17,6884.3,CAD
100,S06,HDWR-0059,2024-04-23,10,1949.8,CAD
100,S05,TIRE-0024,2024-04-23,5,2357.2,CAD
100,S06,FEED-0044,2024-04-23,60,29495.44,CAD
100,S03,FUEL-0046,2024-04-23,39,4914.14,CAD
100,S03,SEED-0042,2024-04-23,18,8666.42,CAD
100,S05,SEED-0042,2024-04-23,44,18034.65,CAD
100,S02,FEED-0070,2024-04-23,22,6631.43,CAD
100,S04,HDWR-0058,2024-04-23,24,8924.06,CAD
100,S06,LUBE-0001,2024-04-23,23,1394.96,CAD
100,S03,HDWR-0018,2024-04-23,19,1020.4,CAD
100,S02,FEED-0029,2024-04-24,35,18087.61,CAD
100,S05,FUEL-0066,2024-04-24,9,1943.33,CAD
100,S02,SEED-0020,2024-04-24,26,9753.43,CAD
100,S04,FEED-0074,2024-04-24,44,9446.54,CAD
100,S06,LUBE-0010,2024-04-24,14,5386.94,CAD
100,S04,FEED-0074,2024-04-24,27,5024.0,CAD
100,S06,HDWR-0030,2024-04-24,12,1652.86,CAD
100,S05,FEED-0040,2024-04-25,50,17024.33,CAD
100,S06,LUBE-0065,2024-04-25,20,3554.08,CAD
100,S02,TIRE-0012,2024-04-25,15,2345.83,CAD
100,S01,LUBE-0034,2024-04-25,11,5941.42,CAD
100,S04,LUBE-0026,2024-04-25,10,484.65,CAD
100,S03,LUBE-0010,2024-04-25,19,8196.15,CAD
100,S01,TIRE-0012,2024-04-25,11,1836.71,CAD
100,S03,SEED-0055,2024-04-25,27,11501.67,CAD
100,S03,SEED-0004,2024-04-25,43,14563.72,CAD
100,S05,TIRE-0045,2024-04-26,23,11411.32,CAD
100,S01,FEED-0057,2024-04-26,12,5828.42,CAD
100,S02,HDWR-0030,2024-04-26,16,2709.88,CAD
100,S01,HDWR-0011,2024-04-26,14,1917.85,CAD
100,S05,FEED-0032,2024-04-26,58,13175.37,CAD
100,S03,LUBE-0002,2024-04-26,11,1827.83,CAD
100,S03,FUEL-0015,2024-04-26,16,2342.29,CAD
100,S05,LUBE-0034,2024-04-26,6,2767.27,CAD
100,S06,FEED-0075,2024-04-26,24,6307.88,CAD
100,S06,HDWR-0060,2024-04-26,20,6136.96,CAD
100,S01,FEED-0014,2024-04-27,26,9678.29,CAD
100,S05,FUEL-0049,2024-04-27,31,2989.41,CAD
100,S03,SEED-0013,2024-04-27,16,5908.25,CAD
100,S05,LUBE-0026,2024-04-27,18,968.73,CAD
100,S06,FUEL-0072,2024-04-27,23,10694.03,CAD
100,S06,FUEL-0051,2024-04-28,18,6687.19,CAD
100,S06,TIRE-0045,2024-04-28,12,5336.76,CAD
100,S03,FUEL-0072,2024-04-28,9,3835.38,CAD
100,S06,FUEL-0051,2024-04-29,25,10321.4,CAD
100,S05,FEED-0040,2024-04-29,42,15088.57,CAD
100,S02,TIRE-0073,2024-04-29,14,5297.34,CAD
100,S02,SEED-0041,2024-04-29,49,6931.03,CAD
100,S06,FEED-0057,2024-04-29,24,11684.43,CAD
100,S02,FEED-0014,2024-04-29,29,10172.26,CAD
100,S02,TIRE-0077,2024-04-30,11,1873.33,CAD
100,S06,HDWR-0011,2024-04-30,18,2534.04,CAD
100,S06,TIRE-0061,2024-04-30,14,6873.42,CAD
100,S04,LUBE-0050,2024-04-30,13,3737.3,CAD
100,S01,HDWR-0053,2024-04-30,18,4110.28,CAD
100,S02,HDWR-0053,2024-04-30,16,3501.83,CAD
100,S02,TIRE-0009,2024-04-30,1,130.72,CAD
100,S05,FEED-0057,2024-04-30,22,9449.7,CAD
100,S04,FEED-0032,2024-04-30,34,6907.64,CAD
100,S05,HDWR-0006,2024-04-30,17,441.94,CAD
100,S05,FEED-0032,2024-05-01,1,182.04,CAD
100,S05,LUBE-0050,2024-05-01,13,4340.77,CAD
100,S02,SEED-0007,2024-05-01,38,4582.92,CAD
100,S03,SEED-0055,2024-05-01,38,15851.51,CAD
100,S04,FUEL-0019,2024-05-01,16,5828.05,CAD
100,S01,HDWR-0058,2024-05-01,17,6040.02,CAD
100,S04,FUEL-0051,2024-05-01,17,6889.0,CAD
100,S01,FEED-0016,2024-05-01,57,28683.99,CAD
100,S04,SEED-0007,2024-05-02,51,6157.07,CAD
100,S01,LUBE-0026,2024-05-02,22,1084.06,CAD
100,S01,FEED-0033,2024-05-02,11,4111.72,CAD
100,S05,LUBE-0001,2024-05-02,21,1626.51,CAD
100,S02,LUBE-0031,2024-05-02,11,4903.48,CAD
100,S05,HDWR-0011,2024-05-02,13,1716.35,CAD
100,S05,FEED-0032,2024-05-02,39,8859.27,CAD
100,S01,LUBE-0027,2024-05-02,27,3264.21,CAD
100,S06,TIRE-0008,2024-05-02,15,4346.14,CAD
100,S01,SEED-0007,2024-05-03,34,4541.73,CAD
100,S03,LUBE-0039,2024-05-03,13,4336.85,CAD
100,S05,SEED-0055,2024-05-03,55,20084.38,CAD
100,S02,TIRE-0061,2024-05-03,27,12126.65,CAD
100,S06,LUBE-0027,2024-05-03,27,3288.19,CAD
100,S01,TIRE-0008,2024-05-03,1,335.51,CAD
100,S04,TIRE-0012,2024-05-03,9,1523.55,CAD
100,S06,HDWR-0030,2024-05-03,9,1350.43,CAD
100,S01,FUEL-0025,2024-05-04,23,7955.6,CAD
100,S04,FEED-0054,2024-05-04,58,17823.72,CAD
100,S01,FUEL-0028,2024-05-04,19,10621.69,CAD
100,S03,SEED-0071,2024-05-05,49,25082.69,CAD
100,S03,HDWR-0043,2024-05-05,10,1734.0,CAD
100,S06,TIRE-0005,2024-05-05,14,717.08,CAD
100,S06,SEED-0020,2024-05-06,10,4452.38,CAD
100,S04,HDWR-0060,2024-05-06,21,6900.7,CAD
100,S05,TIRE-0008,2024-05-06,14,4421.67,CAD
100,S04,FEED-0044,2024-05-06,47,24297.66,CAD
100,S06,SEED-0041,2024-05-06,60,7978.35,CAD
100,S03,LUBE-0031,2024-05-06,19,8570.08,CAD
100,S02,LUBE-0039,2024-05-06,13,4755.08,CAD
100,S02,TIRE-0005,2024-05-06,17,1079.27,CAD
100,S05,FEED-0057,2024-05-06,62,26948.21,CAD
100,S03,FUEL-0025,2024-05-06,19,6785.44,CAD
100,S05,SEED-0013,2024-05-07,57,24921.36,CAD
100,S02,FUEL-0017,2024-05-07,16,1103.96,CAD
100,S05,FEED-0014,2024-05-07,32,13204.73,CAD
100,S03,LUBE-0027,2024-05-07,19,2307.99,CAD
100,S03,LUBE-0037,2024-05-07,6,889.35,CAD
100,S02,LUBE-0035,2024-05-07,15,660.48,CAD
100,S01,FUEL-0015,2024-05-07,26,3683.98,CAD
100,S03,FEED-0070,2024-05-07,37,10588.19,CAD
100,S02,SEED-0007,2024-05-08,78,8707.23,CAD
100,S01,LUBE-0050,2024-05-08,20,5508.24,CAD
100,S02,FUEL-0051,2024-05-08,13,5527.85,CAD
100,S03,FUEL-0046,2024-05-08,15,1997.6,CAD
100,S06,FEED-0040,2024-05-08,25,9350.06,CAD
100,S02,FEED-0029,2024-05-08,20,10438.68,CAD
100,S01,SEED-0004,2024-05-08,27,9958.63,CAD
100,S03,HDWR-0022,2024-05-08,19,1073.78,CAD
100,S05,SEED-0042,2024-05-09,48,22073.26,CAD
100,S01,LUBE-0050,2024-05-09,11,3507.9,CAD
100,S05,FEED-0044,2024-05-09,39,20394.35,CAD
100,S03,FUEL-0023,2024-05-09,13,6656.22,CAD
100,S05,TIRE-0009,2024-05-09,27,3393.35,CAD
100,S03,FUEL-0049,2024-05-09,26,2211.41,CAD
100,S05,FUEL-0079,2024-05-10,11,5214.0,CAD
100,S03,TIRE-0008,2024-05-10,32,9178.6,CAD
100,S03,FUEL-0072,2024-05-10,7,2879.47,CAD
100,S02,SEED-0004,2024-05-10,22,8486.9,CAD
100,S05,SEED-0056,2024-05-10,45,3736.78,CAD
100,S04,FUEL-0072,2024-05-10,22,11111.1,CAD
100,S02,FEED-0054,2024-05-10,35,8887.2,CAD
100,S01,LUBE-0002,2024-05-10,31,5089.69,CAD
100,S06,FUEL-0019,2024-05-11,25,9441.56,CAD
100,S01,HDWR-0018,2024-05-11,11,615.51,CAD
100,S05,HDWR-0059,2024-05-11,6,1247.65,CAD
100,S02,FEED-0029,2024-05-12,57,26482.33,CAD
100,S05,LUBE-0001,2024-05-12,6,444.87,CAD
100,S04,LUBE-0035,2024-05-12,18,979.06,CAD
100,S03,FEED-0074,2024-05-12,47,9855.38,CAD
100,S04,FEED-0075,2024-05-12,44,14852.4,CAD
100,S04,LUBE-0036,2024-05-13,15,1538.13,CAD
100,S06,LUBE-0010,2024-05-13,22,8807.18,CAD
100,S03,HDWR-0038,2024-05-13,15,2909.56,CAD
100,S06,TIRE-0008,2024-05-13,6,1982.19,CAD
100,S05,HDWR-0022,2024-05-13,38,2170.23,CAD
100,S01,FUEL-0080,2024-05-13,24,3131.04,CAD
100,S01,LUBE-0065,2024-05-13,21,3632.93,CAD
100,S05,FUEL-0015,2024-05-14,22,3164.52,CAD
100,S03,HDWR-0058,2024-05-14,26,9306.8,CAD
100,S06,LUBE-0034,2024-05-14,18,9287.17,CAD
100,S03,TIRE-0005,2024-05-14,22,1421.25,CAD
100,S05,FUEL-0019,2024-05-14,21,7001.14,CAD
100,S04,HDWR-0053,2024-05-14,16,3031.32,CAD
100,S06,FEED-0057,2024-05-14,35,16199.76,CAD
100,S01,TIRE-0045,2024-05-14,14,6981.51,CAD
100,S04,HDWR-0030,2024-05-14,15,2232.27,CAD
100,S04,HDWR-0058,2024-05-14,10,3465.4,CAD
100,S01,HDWR-0006,2024-05-14,1,30.59,CAD
100,S01,LUBE-0035,2024-05-15,17,818.08,CAD
100,S03,TIRE-0024,2024-05-15,9,4419.39,CAD
100,S06,FEED-0014,2024-05-15,40,15142.63,CAD
100,S06,FEED-0029,2024-05-15,40,16476.12,CAD
100,S01,TIRE-0012,2024-05-15,22,3932.47,CAD
100,S01,FEED-0016,2024-05-15,35,20114.94,CAD
100,S04,FUEL-0017,2024-05-15,9,597.01,CAD
100,S01,TIRE-0024,2024-05-15,5,2554.56,CAD
100,S03,FEED-0033,2024-05-16,4,1534.15,CAD
100,S03,LUBE-0010,2024-05-16,11,4572.24,CAD
100,S04,FUEL-0049,2024-05-16,16,1534.99,CAD
100,S02,LUBE-0034,2024-05-16,20,10072.87,CAD
100,S02,SEED-0063,2024-05-16,35,13114.22,CAD
100,S01,LUBE-0010,2024-05-16,12,4723.94,CAD
100,S04,FEED-0033,2024-05-16,62,23868.64,CAD
100,S01,LUBE-0001,2024-05-16,18,1318.02,CAD
