snapshot_date,site_id,sku,quantity_on_hand,min_level,max_level
2024-02-29,S06,TIRE-0024,88,10,80
2024-02-29,S01,FUEL-0025,33,17,82
2024-02-29,S03,FUEL-0025,106,11,170
2024-02-29,S05,FUEL-0025,68,28,177
2024-02-29,S06,FUEL-0025,6,10,126
2024-02-29,S01,LUBE-0026,87,7,99
2024-02-29,S02,LUBE-0026,93,26,133
2024-02-29,S04,LUBE-0026,49,29,85
2024-02-29,S05,LUBE-0026,46,23,125
2024-02-29,S06,LUBE-0026,64,12,125
2024-02-29,S03,LUBE-0027,27,23,63
2024-02-29,S06,LUBE-0027,70,31,153
2024-02-29,S01,FUEL-0028,111,18,142
2024-02-29,S02,FUEL-0028,133,37,197
2024-02-29,S03,FUEL-0028,51,13,82
2024-02-29,S04,FUEL-0028,15,26,132
2024-02-29,S05,FUEL-0028,106,36,135
2024-02-29,S06,FUEL-0028,64,16,140
2024-02-29,S02,FEED-0029,118,14,117
2024-02-29,S03,FEED-0029,38,20,173
2024-02-29,S02,HDWR-0030,48,23,132
2024-02-29,S03,HDWR-0030,193,31,179
2024-02-29,S04,HDWR-0030,17,11,152
2024-02-29,S05,HDWR-0030,89,17,134
2024-02-29,S06,HDWR-0030,16,14,128
2024-02-29,S01,LUBE-0031,150,19,136
2024-02-29,S02,LUBE-0031,39,32,176
2024-02-29,S04,LUBE-0031,45,6,132
2024-02-29,S05,LUBE-0031,177,14,169
2024-02-29,S01,FEED-0032,89,28,108
2024-02-29,S02,FEED-0032,0,12,93
2024-02-29,S04,FEED-0032,10,8,52
2024-02-29,S02,FEED-0033,175,26,149
2024-02-29,S03,FEED-0033,23,16,77
2024-02-29,S04,FEED-0033,75,18,100
2024-02-29,S05,FEED-0033,90,35,171
2024-02-29,S06,FEED-0033,44,27,58
2024-02-29,S02,LUBE-0034,7,10,47
2024-02-29,S05,LUBE-0034,83,28,142
2024-02-29,S06,LUBE-0034,97,40,152
2024-02-29,S01,LUBE-0035,65,34,123
2024-02-29,S03,LUBE-0035,84,7,99
2024-02-29,S04,LUBE-0035,60,38,197
2024-02-29,S05,LUBE-0035,48,6,58
2024-02-29,S06,LUBE-0035,45,17,67
2024-02-29,S02,LUBE-0036,79,18,92
2024-02-29,S04,LUBE-0036,70,17,107
2024-02-29,S05,LUBE-0036,68,32,124
2024-02-29,S06,LUBE-0036,92,20,164
2024-02-29,S01,LUBE-0037,28,9,93
2024-02-29,S02,LUBE-0037,62,38,93
2024-02-29,S03,LUBE-0037,70,31,176
2024-02-29,S04,LUBE-0037,32,13,45
2024-02-29,S05,LUBE-0037,54,24,77
2024-02-29,S06,LUBE-0037,104,32,136
2024-02-29,S01,HDWR-0038,50,14,149
2024-02-29,S03,HDWR-0038,96,17,89
2024-02-29,S04,HDWR-0038,102,32,166
2024-02-29,S05,HDWR-0038,88,38,91
2024-02-29,S06,HDWR-0038,22,40,191
2024-02-29,S02,LUBE-0039,117,24,153
2024-02-29,S03,LUBE-0039,89,10,118
2024-02-29,S04,LUBE-0039,63,18,133
2024-02-29,S06,LUBE-0039,40,26,167
2024-02-29,S03,FEED-0040,53,29,61
2024-02-29,S04,FEED-0040,82,29,127
2024-02-29,S05,FEED-0040,40,38,84
2024-02-29,S06,FEED-0040,67,12,88
2024-02-29,S01,SEED-0041,28,20,84
2024-02-29,S03,SEED-0041,66,13,90
2024-02-29,S05,SEED-0041,75,40,139
2024-02-29,S01,SEED-0042,18,9,91
2024-02-29,S03,SEED-0042,90,38,151
2024-02-29,S04,SEED-0042,64,20,63
2024-02-29,S06,SEED-0042,60,25,170
2024-02-29,S01,HDWR-0043,38,28,175
2024-02-29,S03,HDWR-0043,49,26,73
2024-02-29,S04,HDWR-0043,46,13,144
2024-02-29,S05,HDWR-0043,41,21,118
2024-02-29,S01,FEED-0044,32,19,91
2024-02-29,S03,FEED-0044,71,27,106
2024-02-29,S04,FEED-0044,78,21,96
2024-02-29,S06,FEED-0044,113,32,175
2024-02-29,S02,TIRE-0045,78,28,93
2024-02-29,S03,TIRE-0045,79,10,128
2024-02-29,S04,TIRE-0045,18,6,123
2024-02-29,S01,FUEL-0046,56,25,67
2024-02-29,S02,FUEL-0046,101,21,99
2024-02-29,S03,FUEL-0046,62,37,188
2024-02-29,S04,FUEL-0046,84,31,113
2024-02-29,S05,FUEL-0046,94,8,109
2024-02-29,S03,HDWR-0047,59,37,86
2024-02-29,S06,HDWR-0047,49,38,136
2024-02-29,S02,LUBE-0048,50,23,157
2024-02-29,S01,FUEL-0049,77,32,86
2024-02-29,S02,FUEL-0049,33,23,108
2024-02-29,S03,FUEL-0049,154,7,116
2024-02-29,S04,FUEL-0049,0,5,158
2024-02-29,S05,FUEL-0049,62,12,98
2024-02-29,S02,LUBE-0050,67,14,79
2024-02-29,S03,LUBE-0050,88,26,107
2024-02-29,S04,LUBE-0050,88,12,114
2024-02-29,S05,LUBE-0050,57,7,109
2024-02-29,S01,FUEL-0051,84,33,135
2024-02-29,S02,FUEL-0051,107,31,150
2024-02-29,S03,FUEL-0051,48,7,81
2024-02-29,S04,FUEL-0051,123,27,143
2024-02-29,S05,FUEL-0051,64,31,98
2024-02-29,S01,HDWR-0052,47,13,56
2024-02-29,S02,HDWR-0052,105,30,181
2024-02-29,S03,HDWR-0052,21,12,43
2024-02-29,S05,HDWR-0052,174,32,186
2024-02-29,S01,HDWR-0053,55,9,84
2024-02-29,S03,HDWR-0053,146,29,175
2024-02-29,S04,HDWR-0053,40,20,143
2024-02-29,S05,HDWR-0053,65,17,105
2024-02-29,S01,FEED-0054,0,22,124
2024-02-29,S02,FEED-0054,61,25,75
2024-02-29,S03,FEED-0054,43,8,151
2024-02-29,S04,FEED-0054,72,17,84
2024-02-29,S02,SEED-0055,42,31,146
2024-02-29,S03,SEED-0055,45,26,84
2024-02-29,S06,SEED-0055,55,9,121
2024-02-29,S01,SEED-0056,163,39,198
2024-02-29,S05,SEED-0056,68,20,107
2024-02-29,S06,SEED-0056,96,17,107
2024-02-29,S01,FEED-0057,64,24,103
2024-02-29,S02,FEED-0057,11,8,38
2024-02-29,S04,FEED-0057,48,21,110
2024-02-29,S05,FEED-0057,47,33,71
2024-02-29,S06,FEED-0057,40,5,104
2024-02-29,S01,HDWR-0058,28,12,89
2024-02-29,S02,HDWR-0058,121,40,127
2024-02-29,S03,HDWR-0058,29,35,88
2024-02-29,S04,HDWR-0058,68,29,86
2024-02-29,S05,HDWR-0058,150,33,158
2024-02-29,S06,HDWR-0058,74,20,111
2024-02-29,S02,HDWR-0059,52,8,126
2024-02-29,S03,HDWR-0059,13,29,107
2024-02-29,S05,HDWR-0059,105,36,120
2024-02-29,S06,HDWR-0059,52,6,101
2024-02-29,S01,HDWR-0060,30,7,135
2024-02-29,S02,HDWR-0060,90,27,95
2024-02-29,S03,HDWR-0060,90,26,107
2024-02-29,S05,HDWR-0060,74,29,153
2024-02-29,S04,TIRE-0061,160,25,163
2024-02-29,S01,SEED-0062,168,15,150
2024-02-29,S04,SEED-0062,63,29,75
2024-02-29,S05,SEED-0062,50,6,66
2024-02-29,S01,SEED-0063,122,19,160
2024-02-29,S04,SEED-0063,45,40,87
2024-02-29,S05,SEED-0063,60,8,50
2024-02-29,S06,SEED-0063,9,30,103
2024-02-29,S01,TIRE-0064,45,27,175
2024-02-29,S02,TIRE-0064,37,8,59
2024-02-29,S04,TIRE-0064,0,13,141
2024-02-29,S06,TIRE-0064,94,32,164
2024-02-29,S03,LUBE-0065,106,17,128
2024-02-29,S04,LUBE-0065,42,12,84
2024-02-29,S06,LUBE-0065,39,12,94
2024-02-29,S01,FUEL-0066,103,34,136
2024-02-29,S02,FUEL-0066,120,16,136
2024-02-29,S04,FUEL-0066,104,22,158
2024-02-29,S05,FUEL-0066,28,17,139
2024-02-29,S06,FUEL-0066,97,36,193
2024-02-29,S02,HDWR-0067,64,23,180
2024-02-29,S03,HDWR-0067,88,26,134
2024-02-29,S06,HDWR-0067,70,35,96
2024-02-29,S04,LUBE-0068,113,21,160
2024-02-29,S05,LUBE-0068,26,12,80
2024-02-29,S06,LUBE-0068,90,31,109
2024-02-29,S04,FUEL-0069,82,20,172
2024-02-29,S05,FUEL-0069,67,38,101
2024-02-29,S06,FUEL-0069,101,35,160
2024-02-29,S02,FEED-0070,49,15,58
2024-02-29,S04,FEED-0070,116,40,195
2024-02-29,S06,FEED-0070,101,30,110
2024-02-29,S02,SEED-0071,61,33,122
2024-02-29,S04,SEED-0071,68,10,152
2024-02-29,S05,SEED-0071,51,37,177
2024-02-29,S06,SEED-0071,187,22,164
2024-02-29,S01,FUEL-0072,43,8,118
2024-02-29,S02,FUEL-0072,77,35,85
2024-02-29,S03,FUEL-0072,62,18,66
2024-02-29,S05,FUEL-0072,47,18,137
2024-02-29,S01,TIRE-0073,25,9,56
2024-02-29,S03,TIRE-0073,43,34,104
2024-02-29,S01,FEED-0074,54,29,154
2024-02-29,S02,FEED-0074,68,21,101
2024-02-29,S05,FEED-0074,53,34,65
2024-02-29,S01,FEED-0075,31,22,110
2024-02-29,S02,FEED-0075,74,22,120
2024-02-29,S03,FEED-0075,47,6,112
2024-02-29,S05,FEED-0075,61,35,131
2024-02-29,S06,FEED-0075,30,14,73
2024-02-29,S01,TIRE-0076,53,5,62
2024-02-29,S02,TIRE-0076,32,31,90
2024-02-29,S05,TIRE-0076,0,20,144
2024-02-29,S02,TIRE-0077,50,9,64
2024-02-29,S04,TIRE-0077,38,7,85
2024-02-29,S01,SEED-0078,113,31,134
2024-02-29,S02,SEED-0078,109,15,143
2024-02-29,S05,SEED-0078,47,15,45
2024-02-29,S06,SEED-0078,44,12,101
2024-02-29,S01,FUEL-0079,62,15,81
2024-02-29,S02,FUEL-0079,18,23,54
2024-02-29,S03,FUEL-0079,76,20,125
2024-02-29,S05,FUEL-0079,81,8,125
2024-02-29,S06,FUEL-0079,45,8,144
2024-02-29,S02,FUEL-0080,82,38,87
2024-02-29,S03,FUEL-0080,94,11,141
2024-02-29,S01,FEED-0081,62,10,85
2024-02-29,S06,FEED-0081,96,26,167
2024-02-29,S02,SEED-0082,92,38,153
2024-02-29,S03,SEED-0082,125,32,162
2024-02-29,S04,SEED-0082,0,5,70
2024-02-29,S05,SEED-0082,54,9,123
2024-02-29,S06,SEED-0082,29,25,84
2024-02-29,S01,HDWR-0083,83,35,108
2024-02-29,S02,HDWR-0083,61,26,101
2024-02-29,S05,HDWR-0083,24,12,68
2024-02-29,S06,HDWR-0083,37,15,114
2024-02-29,S02,TIRE-0084,78,18,140
2024-02-29,S03,TIRE-0084,50,30,108
2024-02-29,S03,FEED-0085,64,11,156
2024-02-29,S01,TIRE-0086,0,24,132
2024-02-29,S02,TIRE-0086,150,38,168
2024-02-29,S03,TIRE-0086,44,24,72
2024-02-29,S05,TIRE-0086,42,12,105
2024-02-29,S06,TIRE-0086,178,34,147
2024-02-29,S01,TIRE-0087,48,24,123
2024-02-29,S02,TIRE-0087,74,12,122
2024-02-29,S04,TIRE-0087,48,11,66
2024-02-29,S06,TIRE-0087,78,13,98
2024-02-29,S01,HDWR-0088,78,15,105
2024-02-29,S03,HDWR-0088,55,5,67
2024-02-29,S04,HDWR-0088,142,21,152
2024-02-29,S06,HDWR-0088,73,10,102
2024-02-29,S01,TIRE-0089,71,25,118
2024-02-29,S02,TIRE-0089,57,21,91
2024-02-29,S03,TIRE-0089,161,33,184
2024-02-29,S04,TIRE-0089,30,24,88
2024-02-29,S05,TIRE-0089,59,39,195
2024-02-29,S06,TIRE-0089,128,32,163
2024-02-29,S01,LUBE-0090,89,36,190
2024-02-29,S02,LUBE-0090,17,9,49
2024-02-29,S03,LUBE-0090,28,8,43
2024-02-29,S01,FUEL-0091,18,9,43
2024-02-29,S02,FUEL-0091,31,36,103
2024-02-29,S04,FUEL-0091,65,13,131
2024-02-29,S01,LUBE-0092,109,39,122
2024-02-29,S02,LUBE-0092,108,36,177
2024-02-29,S03,LUBE-0092,0,19,130
2024-02-29,S04,LUBE-0092,50,19,75
2024-02-29,S05,LUBE-0092,56,17,144
2024-02-29,S06,LUBE-0092,39,15,162
2024-02-29,S02,HDWR-0093,46,7,107
2024-02-29,S04,HDWR-0093,105,27,173
2024-02-29,S05,HDWR-0093,51,28,118
2024-02-29,S02,HDWR-0094,32,16,66
2024-02-29,S04,HDWR-0094,39,8,126
2024-02-29,S06,HDWR-0094,77,5,161
2024-02-29,S01,FEED-0095,75,24,126
2024-02-29,S02,FEED-0095,75,30,110
2024-02-29,S03,FEED-0095,39,31,93
2024-02-29,S04,FEED-0095,44,20,52
2024-02-29,S05,FEED-0095,2,21,122
2024-02-29,S06,FEED-0095,70,22,95
2024-02-29,S03,SEED-0096,46,17,55
2024-02-29,S04,SEED-0096,54,9,128
2024-02-29,S06,SEED-0096,62,12,67
2024-02-29,S02,FEED-0097,104,24,141
2024-02-29,S03,FEED-0097,89,32,120
2024-02-29,S04,FEED-0097,52,27,59
2024-02-29,S02,SEED-0098,40,14,80
2024-02-29,S05,SEED-0098,128,36,194
2024-02-29,S06,SEED-0098,17,7,87
2024-02-29,S01,LUBE-0099,34,16,101
2024-02-29,S05,LUBE-0099,54,38,126
2024-02-29,S06,LUBE-0099,90,24,167
2024-02-29,S03,SEED-0100,0,9,80
2024-02-29,S04,SEED-0100,97,25,163
2024-02-29,S05,SEED-0100,73,18,66
2024-02-29,S01,FUEL-0101,77,18,109
2024-02-29,S03,FUEL-0101,64,30,101
2024-02-29,S04,FUEL-0101,73,8,148
2024-02-29,S05,FUEL-0101,28,21,57
2024-02-29,S01,FEED-0102,62,39,93
2024-02-29,S02,FEED-0102,86,24,149
2024-02-29,S03,FEED-0102,38,7,48
2024-02-29,S05,FEED-0102,46,6,58
2024-02-29,S06,FEED-0102,72,13,110
2024-02-29,S01,HDWR-0103,104,35,179
2024-02-29,S02,HDWR-0103,56,17,94
2024-02-29,S03,HDWR-0103,42,35,67
2024-02-29,S03,FEED-0104,53,18,100
2024-02-29,S05,FEED-0104,30,7,42
2024-02-29,S01,TIRE-0105,21,9,42
2024-02-29,S05,TIRE-0105,48,24,88
2024-02-29,S01,FEED-0106,32,14,76
2024-02-29,S02,FEED-0106,39,34,97
2024-02-29,S03,FEED-0106,103,36,162
2024-02-29,S04,FEED-0106,98,40,197
2024-02-29,S05,FEED-0106,36,34,189
2024-02-29,S06,FEED-0106,72,9,94
2024-02-29,S01,HDWR-0107,66,34,83
2024-02-29,S02,HDWR-0107,97,39,126
2024-02-29,S03,HDWR-0107,32,15,55
2024-02-29,S05,HDWR-0107,117,21,132
2024-02-29,S01,SEED-0108,44,37,88
2024-02-29,S02,SEED-0108,22,19,120
2024-02-29,S04,SEED-0108,151,6,163
2024-02-29,S05,SEED-0108,39,24,64
2024-02-29,S01,FUEL-0109,121,11,130
2024-02-29,S02,FUEL-0109,21,17,74
2024-02-29,S03,FUEL-0109,98,39,152
2024-02-29,S05,FUEL-0109,111,22,130
2024-02-29,S06,FUEL-0109,22,20,96
2024-02-29,S03,HDWR-0110,110,38,148
2024-02-29,S04,HDWR-0110,52,34,66
2024-02-29,S05,HDWR-0110,79,9,129
2024-02-29,S01,SEED-0111,111,22,99
2024-02-29,S02,SEED-0111,112,27,143
2024-02-29,S03,SEED-0111,62,25,123
2024-02-29,S05,SEED-0111,179,38,173
2024-02-29,S06,SEED-0111,41,37,109
2024-02-29,S02,LUBE-0112,8,11,49
2024-02-29,S03,LUBE-0112,65,34,99
2024-02-29,S05,LUBE-0112,95,24,180
2024-02-29,S06,LUBE-0112,42,9,70
2024-02-29,S02,HDWR-0113,43,36,69
2024-02-29,S03,HDWR-0113,52,22,76
2024-02-29,S04,HDWR-0113,89,24,163
2024-02-29,S05,HDWR-0113,76,10,147
2024-02-29,S06,HDWR-0113,92,13,117
2024-02-29,S02,SEED-0114,52,36,81
2024-02-29,S03,SEED-0114,15,10,69
2024-02-29,S04,SEED-0114,1,12,170
2024-02-29,S01,FEED-0115,73,8,111
2024-02-29,S02,FEED-0115,31,19,56
2024-02-29,S03,FEED-0115,114,32,185
2024-02-29,S04,FEED-0115,44,21,66
2024-02-29,S06,FEED-0115,20,19,74
2024-02-29,S01,FEED-0116,174,33,191
2024-02-29,S03,FEED-0116,47,15,117
2024-02-29,S04,FEED-0116,91,23,84
2024-02-29,S01,FUEL-0117,113,23,115
2024-02-29,S05,FUEL-0117,151,29,154
2024-02-29,S01,SEED-0118,136,10,161
2024-02-29,S05,SEED-0118,59,22,102
2024-02-29,S06,SEED-0118,67,35,140
2024-02-29,S02,TIRE-0119,49,26,109
2024-02-29,S03,TIRE-0119,71,14,96
2024-02-29,S05,TIRE-0119,43,21,78
2024-02-29,S06,TIRE-0119,30,6,71
2024-02-29,S04,LUBE-0120,42,18,61
2024-03-31,S01,LUBE-0001,34,21,92
2024-03-31,S02,LUBE-0001,38,32,174
2024-03-31,S03,LUBE-0001,14,28,109
2024-03-31,S04,LUBE-0001,70,13,123
2024-03-31,S05,LUBE-0001,47,11,121
2024-03-31,S06,LUBE-0001,70,24,123
2024-03-31,S01,LUBE-0002,54,39,139
2024-03-31,S02,LUBE-0002,96,26,136
2024-03-31,S03,LUBE-0002,97,25,94
2024-03-31,S04,LUBE-0002,93,13,137
2024-03-31,S05,LUBE-0002,45,24,62
2024-03-31,S03,FEED-0003,17,19,138
2024-03-31,S04,FEED-0003,59,26,99
2024-03-31,S05,FEED-0003,132,6,122
2024-03-31,S01,SEED-0004,68,37,89
2024-03-31,S02,SEED-0004,43,33,117
2024-03-31,S03,SEED-0004,128,13,134
2024-03-31,S05,SEED-0004,73,35,191
2024-03-31,S06,SEED-0004,88,22,151
2024-03-31,S02,TIRE-0005,2,7,115
2024-03-31,S05,TIRE-0005,86,37,101
2024-03-31,S06,TIRE-0005,163,39,180
2024-03-31,S01,HDWR-0006,101,28,111
2024-03-31,S02,HDWR-0006,144,19,139
2024-03-31,S03,HDWR-0006,33,29,64
2024-03-31,S04,HDWR-0006,82,13,74
2024-03-31,S01,SEED-0007,74,27,107
2024-03-31,S02,SEED-0007,33,7,60
2024-03-31,S03,SEED-0007,44,19,85
2024-03-31,S04,SEED-0007,158,21,170
2024-03-31,S05,SEED-0007,84,13,135
2024-03-31,S06,SEED-0007,79,11,163
2024-03-31,S01,TIRE-0008,64,8,93
2024-03-31,S04,TIRE-0008,51,24,117
2024-03-31,S05,TIRE-0008,30,21,119
2024-03-31,S06,TIRE-0008,145,34,155
2024-03-31,S01,TIRE-0009,145,36,133
2024-03-31,S02,TIRE-0009,108,21,137
2024-03-31,S03,TIRE-0009,71,27,147
2024-03-31,S04,TIRE-0009,81,37,96
2024-03-31,S05,TIRE-0009,136,36,139
2024-03-31,S06,TIRE-0009,77,14,156
2024-03-31,S03,LUBE-0010,12,6,77
2024-03-31,S05,LUBE-0010,51,30,93
2024-03-31,S06,LUBE-0010,41,22,59
2024-03-31,S01,HDWR-0011,36,22,62
2024-03-31,S03,HDWR-0011,98,10,81
2024-03-31,S04,HDWR-0011,122,19,178
2024-03-31,S02,TIRE-0012,54,13,84
2024-03-31,S04,TIRE-0012,60,23,139
2024-03-31,S05,TIRE-0012,63,38,102
2024-03-31,S06,TIRE-0012,67,31,186
2024-03-31,S03,SEED-0013,64,18,106
2024-03-31,S04,SEED-0013,71,34,113
2024-03-31,S05,SEED-0013,62,18,155
2024-03-31,S06,SEED-0013,47,16,66
2024-03-31,S04,FEED-0014,25,15,62
2024-03-31,S06,FEED-0014,138,21,149
2024-03-31,S01,FUEL-0015,58,26,111
2024-03-31,S02,FUEL-0015,107,9,131
2024-03-31,S06,FUEL-0015,62,40,119
2024-03-31,S02,FEED-0016,120,6,128
2024-03-31,S03,FEED-0016,128,34,179
2024-03-31,S04,FEED-0016,72,19,75
2024-03-31,S05,FEED-0016,44,22,73
2024-03-31,S06,FEED-0016,199,38,155
2024-03-31,S02,FUEL-0017,56,28,64
2024-03-31,S03,FUEL-0017,51,31,65
2024-03-31,S06,FUEL-0017,60,35,86
2024-03-31,S01,HDWR-0018,48,12,113
2024-03-31,S02,HDWR-0018,120,25,160
2024-03-31,S03,HDWR-0018,71,13,103
2024-03-31,S04,HDWR-0018,199,38,186
2024-03-31,S05,HDWR-0018,30,12,159
2024-03-31,S03,FUEL-0019,79,38,82
2024-03-31,S04,FUEL-0019,91,5,107
2024-03-31,S06,FUEL-0019,43,22,83
2024-03-31,S01,SEED-0020,8,6,48
2024-03-31,S02,SEED-0020,128,27,181
2024-03-31,S04,SEED-0020,29,26,57
2024-03-31,S02,TIRE-0021,53,33,108
2024-03-31,S03,TIRE-0021,48,30,165
2024-03-31,S06,TIRE-0021,34,26,82
2024-03-31,S01,HDWR-0022,65,12,115
2024-03-31,S03,HDWR-0022,50,19,118
2024-03-31,S04,HDWR-0022,36,25,66
2024-03-31,S05,HDWR-0022,16,14,71
2024-03-31,S06,HDWR-0022,38,29,125
2024-03-31,S01,FUEL-0023,1,17,120
2024-03-31,S03,FUEL-0023,100,29,173
2024-03-31,S04,FUEL-0023,120,40,177
2024-03-31,S05,FUEL-0023,34,28,138
2024-03-31,S06,FUEL-0023,38,10,53
2024-03-31,S01,TIRE-0024,19,32,179
2024-03-31,S04,TIRE-0024,0,20,165
2024-03-31,S05,TIRE-0024,58,25,110
2024-03-31,S06,TIRE-0024,66,22,106
2024-03-31,S01,FUEL-0025,79,12,152
2024-03-31,S02,FUEL-0025,50,38,105
2024-03-31,S03,FUEL-0025,100,21,114
2024-03-31,S05,FUEL-0025,41,23,63
2024-03-31,S06,FUEL-0025,38,17,146
2024-03-31,S01,LUBE-0026,157,28,158
2024-03-31,S02,LUBE-0026,167,16,156
2024-03-31,S05,LUBE-0026,24,19,89
2024-03-31,S06,LUBE-0026,79,18,135
2024-03-31,S01,LUBE-0027,60,35,112
2024-03-31,S02,LUBE-0027,99,14,107
2024-03-31,S04,LUBE-0027,57,27,86
2024-03-31,S05,LUBE-0027,93,14,122
2024-03-31,S06,LUBE-0027,35,5,35
2024-03-31,S01,FUEL-0028,116,26,181
2024-03-31,S02,FUEL-0028,30,7,89
2024-03-31,S04,FUEL-0028,64,22,70
2024-03-31,S05,FUEL-0028,0,30,146
2024-03-31,S06,FUEL-0028,0,13,125
2024-03-31,S02,FEED-0029,148,33,175
2024-03-31,S03,FEED-0029,101,6,163
2024-03-31,S06,FEED-0029,37,22,113
2024-03-31,S02,HDWR-0030,57,8,109
2024-03-31,S03,HDWR-0030,75,36,145
2024-03-31,S04,HDWR-0030,41,23,103
2024-03-31,S05,HDWR-0030,95,29,120
2024-03-31,S06,HDWR-0030,111,34,175
2024-03-31,S01,LUBE-0031,131,35,190
2024-03-31,S02,LUBE-0031,60,5,118
2024-03-31,S03,LUBE-0031,82,32,93
2024-03-31,S04,LUBE-0031,86,23,180
2024-03-31,S05,LUBE-0031,94,28,117
2024-03-31,S06,LUBE-0031,45,21,78
2024-03-31,S01,FEED-0032,23,16,153
2024-03-31,S04,FEED-0032,70,10,81
2024-03-31,S05,FEED-0032,100,38,108
2024-03-31,S01,FEED-0033,2,6,39
2024-03-31,S03,FEED-0033,72,5,109
2024-03-31,S04,FEED-0033,111,37,133
2024-03-31,S05,FEED-0033,52,35,83
2024-03-31,S06,FEED-0033,48,22,80
2024-03-31,S01,LUBE-0034,33,29,60
2024-03-31,S03,LUBE-0034,57,19,70
2024-03-31,S04,LUBE-0034,59,24,148
2024-03-31,S05,LUBE-0034,191,30,185
2024-03-31,S06,LUBE-0034,55,30,155
2024-03-31,S01,LUBE-0035,69,32,160
2024-03-31,S02,LUBE-0035,84,7,127
2024-03-31,S04,LUBE-0035,42,26,91
2024-03-31,S05,LUBE-0035,32,16,64
2024-03-31,S06,LUBE-0035,21,8,111
2024-03-31,S01,LUBE-0036,62,13,171
2024-03-31,S02,LUBE-0036,36,14,163
2024-03-31,S06,LUBE-0036,64,28,68
2024-03-31,S01,LUBE-0037,97,15,164
2024-03-31,S02,LUBE-0037,31,22,60
2024-03-31,S04,LUBE-0037,0,13,121
2024-03-31,S02,HDWR-0038,107,21,114
2024-03-31,S05,HDWR-0038,93,20,111
2024-03-31,S02,LUBE-0039,16,21,56
2024-03-31,S03,LUBE-0039,52,21,179
2024-03-31,S04,LUBE-0039,56,28,92
2024-03-31,S05,LUBE-0039,51,27,96
2024-03-31,S02,FEED-0040,72,21,139
2024-03-31,S03,FEED-0040,52,38,122
2024-03-31,S04,FEED-0040,137,39,120
2024-03-31,S05,FEED-0040,51,34,86
2024-03-31,S06,FEED-0040,67,32,172
2024-03-31,S01,SEED-0041,73,20,102
2024-03-31,S02,SEED-0041,42,27,168
2024-03-31,S03,SEED-0041,19,9,157
2024-03-31,S05,SEED-0041,0,7,68
2024-03-31,S06,SEED-0041,145,12,152
2024-03-31,S01,SEED-0042,170,24,174
2024-03-31,S02,SEED-0042,11,15,95
2024-03-31,S03,SEED-0042,83,23,88
2024-03-31,S04,SEED-0042,31,28,87
2024-03-31,S06,SEED-0042,36,8,61
2024-03-31,S01,HDWR-0043,9,5,68
2024-03-31,S02,HDWR-0043,2,9,53
2024-03-31,S03,HDWR-0043,62,25,87
2024-03-31,S04,HDWR-0043,56,34,104
2024-03-31,S01,FEED-0044,31,28,77
2024-03-31,S02,FEED-0044,50,29,102
2024-03-31,S03,FEED-0044,80,22,158
2024-03-31,S06,FEED-0044,47,20,104
2024-03-31,S01,TIRE-0045,35,27,66
2024-03-31,S02,TIRE-0045,57,29,91
2024-03-31,S04,TIRE-0045,71,10,110
2024-03-31,S05,TIRE-0045,77,25,127
2024-03-31,S06,FUEL-0046,34,27,69
2024-03-31,S01,HDWR-0047,66,18,111
2024-03-31,S02,HDWR-0047,71,37,80
2024-03-31,S03,HDWR-0047,38,34,70
2024-03-31,S01,LUBE-0048,29,10,46
2024-03-31,S02,LUBE-0048,74,40,114
2024-03-31,S05,LUBE-0048,17,13,168
2024-03-31,S06,LUBE-0048,94,27,144
2024-03-31,S02,FUEL-0049,41,33,95
2024-03-31,S05,FUEL-0049,75,11,114
2024-03-31,S06,FUEL-0049,70,11,87
2024-03-31,S02,LUBE-0050,46,20,105
2024-03-31,S03,LUBE-0050,84,13,111
2024-03-31,S04,LUBE-0050,123,9,127
2024-03-31,S06,LUBE-0050,76,18,113
2024-03-31,S04,FUEL-0051,72,39,153
2024-03-31,S05,FUEL-0051,62,23,167
2024-03-31,S06,FUEL-0051,42,9,72
2024-03-31,S01,HDWR-0052,36,7,93
2024-03-31,S02,HDWR-0052,92,14,157
2024-03-31,S05,HDWR-0052,2,28,138
2024-03-31,S06,HDWR-0052,50,16,67
2024-03-31,S01,HDWR-0053,105,10,147
2024-03-31,S03,HDWR-0053,77,30,143
2024-03-31,S04,HDWR-0053,18,7,37
2024-03-31,S04,FEED-0054,24,31,84
2024-03-31,S01,SEED-0055,18,5,49
2024-03-31,S02,SEED-0055,104,33,164
2024-03-31,S03,SEED-0055,99,20,131
2024-03-31,S04,SEED-0055,156,37,181
2024-03-31,S05,SEED-0055,155,25,178
2024-03-31,S01,SEED-0056,94,28,113
2024-03-31,S06,SEED-0056,0,13,130
2024-03-31,S01,FEED-0057,98,35,179
2024-03-31,S02,FEED-0057,58,23,156
2024-03-31,S03,FEED-0057,121,40,149
2024-03-31,S04,FEED-0057,38,6,97
2024-03-31,S05,FEED-0057,102,19,96
2024-03-31,S06,FEED-0057,25,29,149
2024-03-31,S01,HDWR-0058,15,38,140
2024-03-31,S02,HDWR-0058,55,9,124
2024-03-31,S01,HDWR-0059,110,9,132
2024-03-31,S03,HDWR-0059,62,36,167
2024-03-31,S04,HDWR-0059,76,28,162
2024-03-31,S06,HDWR-0059,42,7,95
2024-03-31,S03,HDWR-0060,36,22,117
2024-03-31,S04,HDWR-0060,19,10,42
