SiteId,ItemNumber,InvoiceDate,Quantity,LineAmount,CurrencyCode
S05,FEED-0104,2025-02-24,10,4371.6,CAD
S04,HDWR-0113,2025-02-24,20,7308.43,CAD
S06,LUBE-0120,2025-02-24,5,2439.78,CAD
S04,SEED-0098,2025-02-24,2,102.05,CAD
S03,TIRE-0061,2025-02-24,24,11004.92,CAD
S01,FUEL-0079,2025-02-25,15,6569.93,CAD
S05,HDWR-0110,2025-02-25,20,10239.25,CAD
S04,SEED-0082,2025-02-25,6,383.8,CAD
S02,FUEL-0072,2025-02-25,18,8480.56,CAD
S01,FEED-0115,2025-02-25,11,2942.98,CAD
S04,LUBE-0092,2025-02-25,15,5812.71,CAD
S02,HDWR-0110,2025-02-25,13,5549.2,CAD
S02,SEED-0082,2025-02-26,10,542.28,CAD
S02,TIRE-0089,2025-02-26,21,8721.7,CAD
S03,HDWR-0113,2025-02-26,10,4503.28,CAD
S04,LUBE-0092,2025-02-26,28,9440.99,CAD
S05,FUEL-0069,2025-02-26,19,10063.54,CAD
S01,HDWR-0094,2025-02-26,6,445.08,CAD
S04,FEED-0116,2025-02-26,9,2005.63,CAD
S06,HDWR-0083,2025-02-26,12,5729.75,CAD
S06,SEED-0082,2025-02-27,10,501.03,CAD
S05,FEED-0106,2025-02-28,10,4141.37,CAD
S06,HDWR-0088,2025-02-28,9,5077.98,CAD
S06,HDWR-0103,2025-02-28,15,1927.04,CAD
S05,LUBE-0065,2025-02-28,10,2051.47,CAD
S05,TIRE-0073,2025-02-28,5,1648.17,CAD
S01,FEED-0104,2025-02-28,15,6034.23,CAD
S01,TIRE-0073,2025-03-01,19,6653.5,CAD
S01,TIRE-0119,2025-03-02,22,1463.57,CAD
S06,FUEL-0066,2025-03-03,6,1629.11,CAD
S04,LUBE-0092,2025-03-03,9,2888.29,CAD
S05,FUEL-0101,2025-03-03,15,686.91,CAD
S05,SEED-0111,2025-03-03,12,4226.31,CAD
S01,TIRE-0087,2025-03-03,22,11303.52,CAD
S01,FUEL-0091,2025-03-04,13,3270.28,CAD
S03,FEED-0070,2025-03-04,23,7252.59,CAD
S05,LUBE-0099,2025-03-04,23,956.41,CAD
S06,FUEL-0069,2025-03-04,9,4327.68,CAD
S01,FUEL-0101,2025-03-04,13,633.38,CAD
S04,FEED-0115,2025-03-05,24,6404.42,CAD
S03,LUBE-0090,2025-03-05,1,118.85,CAD
S03,FEED-0074,2025-03-05,7,1652.1,CAD
S04,FUEL-0101,2025-03-05,12,655.92,CAD
S05,LUBE-0092,2025-03-05,14,4693.82,CAD
S03,SEED-0062,2025-03-06,13,4269.39,CAD
S03,FUEL-0117,2025-03-06,17,4657.68,CAD
S03,HDWR-0088,2025-03-06,16,8133.8,CAD
S01,HDWR-0107,2025-03-06,12,1209.1,CAD
S05,FUEL-0109,2025-03-06,29,6197.61,CAD
S03,FUEL-0109,2025-03-06,17,4116.71,CAD
S01,HDWR-0094,2025-03-06,18,1190.01,CAD
S02,FEED-0106,2025-03-06,13,6360.85,CAD
S02,LUBE-0065,2025-03-06,31,6664.1,CAD
S06,SEED-0114,2025-03-06,20,2520.53,CAD
S05,SEED-0063,2025-03-06,12,4695.83,CAD
S05,LUBE-0120,2025-03-07,29,15266.84,CAD
S06,FUEL-0072,2025-03-07,12,4908.29,CAD
S03,SEED-0062,2025-03-07,26,10158.45,CAD
S01,TIRE-0061,2025-03-08,12,5521.55,CAD
S06,FUEL-0080,2025-03-08,14,1927.13,CAD
S05,FEED-0104,2025-03-09,15,5277.7,CAD
S06,FEED-0116,2025-03-09,16,3606.22,CAD
S05,FEED-0085,2025-03-09,8,2562.57,CAD
S03,FEED-0115,2025-03-09,21,5754.16,CAD
S06,HDWR-0113,2025-03-10,14,6015.71,CAD
S02,FEED-0106,2025-03-10,19,7813.69,CAD
S02,SEED-0118,2025-03-10,14,3816.11,CAD
S03,FEED-0115,2025-03-10,10,3331.55,CAD
S06,SEED-0118,2025-03-10,11,3079.12,CAD
S03,TIRE-0119,2025-03-10,16,991.27,CAD
S03,LUBE-0099,2025-03-11,24,1062.21,CAD
S01,HDWR-0094,2025-03-11,23,1809.27,CAD
S05,SEED-0100,2025-03-11,14,7782.41,CAD
S04,HDWR-0088,2025-03-11,28,13398.0,CAD
S05,FUEL-0101,2025-03-11,14,650.12,CAD
S01,SEED-0118,2025-03-11,21,4595.94,CAD
S03,HDWR-0113,2025-03-12,28,12660.69,CAD
S06,TIRE-0084,2025-03-12,15,6542.24,CAD
S04,HDWR-0107,2025-03-12,24,2466.64,CAD
S01,HDWR-0107,2025-03-12,37,3913.95,CAD
S05,TIRE-0087,2025-03-12,23,10123.12,CAD
S03,SEED-0098,2025-03-12,19,809.09,CAD
S03,FEED-0070,2025-03-13,6,1907.47,CAD
S05,SEED-0062,2025-03-13,27,9465.9,CAD
S02,LUBE-0092,2025-03-13,13,4387.85,CAD
S02,FUEL-0109,2025-03-13,18,4074.62,CAD
S02,FEED-0102,2025-03-14,12,1812.64,CAD
S01,HDWR-0110,2025-03-14,28,11529.09,CAD
S05,FEED-0070,2025-03-14,17,5348.82,CAD
S04,TIRE-0119,2025-03-14,15,899.32,CAD
S05,HDWR-0113,2025-03-15,1,395.01,CAD
S05,HDWR-0110,2025-03-15,11,5723.56,CAD
S02,SEED-0108,2025-03-15,6,1986.42,CAD
S02,SEED-0108,2025-03-16,14,4700.43,CAD
S05,FEED-0097,2025-03-17,20,6872.84,CAD
S06,SEED-0078,2025-03-17,14,1095.37,CAD
S03,FUEL-0069,2025-03-17,13,7342.55,CAD
S06,TIRE-0073,2025-03-17,25,8329.78,CAD
S01,FUEL-0091,2025-03-17,11,2635.97,CAD
S03,LUBE-0099,2025-03-17,24,1080.54,CAD
S05,LUBE-0090,2025-03-17,14,1817.83,CAD
S05,FUEL-0117,2025-03-17,16,4107.53,CAD
S02,SEED-0071,2025-03-18,25,12295.75,CAD
S02,FEED-0081,2025-03-18,26,10971.57,CAD
S06,LUBE-0120,2025-03-18,19,10928.91,CAD
S02,LUBE-0120,2025-03-18,23,13228.25,CAD
S02,SEED-0098,2025-03-19,19,920.93,CAD
S01,SEED-0096,2025-03-19,21,6777.98,CAD
S02,LUBE-0068,2025-03-19,22,9437.07,CAD
S01,LUBE-0065,2025-03-20,12,2227.03,CAD
S04,SEED-0108,2025-03-20,22,7906.27,CAD
S01,FEED-0097,2025-03-20,8,2914.62,CAD
S03,SEED-0098,2025-03-20,20,914.99,CAD
S02,LUBE-0092,2025-03-20,12,4066.19,CAD
S02,FUEL-0109,2025-03-20,12,3110.51,CAD
S03,FEED-0095,2025-03-21,7,351.05,CAD
S06,FUEL-0072,2025-03-21,13,5333.83,CAD
S04,FEED-0095,2025-03-21,24,1128.28,CAD
S01,LUBE-0092,2025-03-21,9,3367.45,CAD
S06,FEED-0074,2025-03-21,12,2569.78,CAD
S02,SEED-0114,2025-03-21,19,2894.45,CAD
S06,FEED-0104,2025-03-21,20,7385.6,CAD
S03,HDWR-0093,2025-03-22,12,6279.34,CAD
S06,SEED-0118,2025-03-22,21,5294.36,CAD
S06,FEED-0115,2025-03-23,22,7087.4,CAD
S05,TIRE-0119,2025-03-24,14,981.4,CAD
S02,TIRE-0077,2025-03-24,21,3675.01,CAD
S04,FEED-0074,2025-03-24,6,1152.58,CAD
S05,FEED-0070,2025-03-24,19,4911.43,CAD
S01,HDWR-0088,2025-03-25,27,15136.3,CAD
S05,TIRE-0064,2025-03-25,19,8537.67,CAD
S05,SEED-0118,2025-03-25,21,4886.83,CAD
S02,FEED-0115,2025-03-25,28,8179.03,CAD
S05,FEED-0116,2025-03-25,17,4401.16,CAD
S06,TIRE-0084,2025-03-25,12,5044.19,CAD
S06,LUBE-0120,2025-03-25,35,16586.11,CAD
S01,HDWR-0083,2025-03-26,26,11173.61,CAD
S01,FEED-0085,2025-03-26,13,4121.8,CAD
S02,SEED-0118,2025-03-26,6,1580.91,CAD
S03,SEED-0078,2025-03-26,12,779.94,CAD
S01,FEED-0102,2025-03-26,16,2480.67,CAD
S06,FEED-0104,2025-03-26,11,4611.34,CAD
S02,TIRE-0064,2025-03-26,21,7939.63,CAD
S04,SEED-0100,2025-03-27,20,10183.68,CAD
S04,HDWR-0110,2025-03-27,19,9533.78,CAD
S03,FUEL-0079,2025-03-27,11,5770.95,CAD
S02,HDWR-0088,2025-03-27,21,9995.14,CAD
S04,TIRE-0089,2025-03-27,15,5753.02,CAD
S04,HDWR-0110,2025-03-27,12,5977.4,CAD
S02,HDWR-0107,2025-03-27,18,1869.79,CAD
S02,FEED-0104,2025-03-27,16,6946.48,CAD
S05,FUEL-0109,2025-03-28,21,5227.81,CAD
S02,FEED-0081,2025-03-28,32,16258.99,CAD
S04,HDWR-0110,2025-03-28,11,5109.73,CAD
S03,FUEL-0091,2025-03-28,6,1357.27,CAD
S05,LUBE-0092,2025-03-28,17,5278.78,CAD
S06,TIRE-0086,2025-03-28,41,4126.55,CAD
S06,LUBE-0092,2025-03-28,27,8832.21,CAD
S03,HDWR-0094,2025-03-28,17,1244.86,CAD
S04,FEED-0116,2025-03-29,16,4085.94,CAD
S02,SEED-0062,2025-03-29,29,9563.98,CAD
S05,TIRE-0084,2025-03-30,4,1600.29,CAD
S01,FEED-0085,2025-03-30,20,7292.88,CAD
S03,FEED-0085,2025-03-31,21,7398.17,CAD
S03,HDWR-0093,2025-03-31,12,5206.73,CAD
S06,TIRE-0073,2025-03-31,13,3790.07,CAD
S02,TIRE-0076,2025-03-31,11,5520.68,CAD
S02,FEED-0104,2025-03-31,20,9006.18,CAD
S01,TIRE-0086,2025-03-31,18,1567.8,CAD
S06,SEED-0111,2025-03-31,12,4652.01,CAD
S04,FUEL-0080,2025-04-01,29,3979.24,CAD
S04,FEED-0115,2025-04-01,36,12154.22,CAD
S04,FEED-0070,2025-04-01,18,5695.04,CAD
S05,HDWR-0088,2025-04-01,28,16388.34,CAD
S06,LUBE-0090,2025-04-01,16,1676.38,CAD
S04,LUBE-0099,2025-04-01,21,838.95,CAD
S03,SEED-0082,2025-04-01,28,1436.86,CAD
S01,SEED-0108,2025-04-02,36,14075.27,CAD
S04,SEED-0063,2025-04-02,32,12482.73,CAD
S04,SEED-0098,2025-04-02,23,1097.68,CAD
S01,TIRE-0089,2025-04-02,11,4256.91,CAD
S06,HDWR-0113,2025-04-03,11,4489.23,CAD
S05,SEED-0118,2025-04-03,21,5303.29,CAD
S03,TIRE-0119,2025-04-03,11,652.7,CAD
S03,TIRE-0119,2025-04-03,17,996.54,CAD
S04,HDWR-0093,2025-04-04,17,8543.18,CAD
S05,TIRE-0105,2025-04-04,13,4310.97,CAD
S05,HDWR-0113,2025-04-04,3,1068.13,CAD
S05,FEED-0115,2025-04-04,29,7850.61,CAD
S04,SEED-0111,2025-04-04,35,13928.19,CAD
S04,FUEL-0091,2025-04-04,30,6481.81,CAD
S03,FUEL-0109,2025-04-05,16,4031.2,CAD
S01,SEED-0100,2025-04-05,17,7730.61,CAD
S04,SEED-0111,2025-04-05,27,9619.75,CAD
S05,FUEL-0091,2025-04-06,24,5216.82,CAD
S01,FEED-0104,2025-04-06,50,22339.12,CAD
S04,HDWR-0107,2025-04-07,28,2848.38,CAD
S06,TIRE-0086,2025-04-07,27,2443.18,CAD
S06,LUBE-0065,2025-04-07,13,2431.8,CAD
S01,HDWR-0107,2025-04-07,6,587.04,CAD
S06,FEED-0102,2025-04-07,26,3735.72,CAD
S03,SEED-0111,2025-04-07,53,19020.39,CAD
S01,FEED-0075,2025-04-07,47,12468.08,CAD
S03,FEED-0102,2025-04-08,41,7112.25,CAD
S04,FUEL-0101,2025-04-08,14,651.59,CAD
S01,TIRE-0105,2025-04-08,11,3777.34,CAD
S05,FUEL-0079,2025-04-08,20,9214.15,CAD
S02,LUBE-0092,2025-04-09,26,9213.12,CAD
S05,HDWR-0103,2025-04-09,20,2717.55,CAD
S01,HDWR-0103,2025-04-09,27,3807.28,CAD
S02,FEED-0085,2025-04-09,45,15429.64,CAD
S03,HDWR-0113,2025-04-09,29,12326.93,CAD
S03,SEED-0118,2025-04-09,42,10867.74,CAD
S06,SEED-0082,2025-04-09,1,56.2,CAD
S03,FEED-0106,2025-04-09,18,8465.01,CAD
S02,LUBE-0120,2025-04-09,23,14028.25,CAD
S04,SEED-0118,2025-04-10,47,10528.45,CAD
S04,TIRE-0087,2025-04-10,13,6849.8,CAD
S05,SEED-0098,2025-04-10,17,773.47,CAD
S01,FEED-0074,2025-04-10,35,6524.97,CAD
S06,SEED-0118,2025-04-10,46,11756.45,CAD
S01,TIRE-0086,2025-04-10,15,1615.76,CAD
S02,FEED-0081,2025-04-11,24,11816.23,CAD
S06,TIRE-0076,2025-04-11,4,2236.84,CAD
S01,FEED-0116,2025-04-11,32,7154.71,CAD
S05,SEED-0108,2025-04-11,16,6493.71,CAD
S02,HDWR-0103,2025-04-12,24,3155.94,CAD
S05,LUBE-0099,2025-04-12,18,793.42,CAD
S02,LUBE-0090,2025-04-12,10,1086.18,CAD
S05,HDWR-0113,2025-04-13,23,9824.65,CAD
S05,FEED-0104,2025-04-14,47,19074.28,CAD
S02,TIRE-0119,2025-04-14,25,1419.17,CAD
S04,LUBE-0099,2025-04-14,24,928.01,CAD
S05,FEED-0106,2025-04-14,26,11887.15,CAD
S02,TIRE-0086,2025-04-14,24,2263.9,CAD
S06,HDWR-0083,2025-04-14,14,5752.27,CAD
S01,SEED-0098,2025-04-14,50,2657.04,CAD
S02,HDWR-0107,2025-04-15,24,2907.96,CAD
S03,LUBE-0092,2025-04-15,27,9781.55,CAD
S04,LUBE-0112,2025-04-15,9,645.34,CAD
S01,TIRE-0087,2025-04-15,24,11686.41,CAD
S04,LUBE-0065,2025-04-15,19,3600.78,CAD
S04,SEED-0082,2025-04-15,31,1639.16,CAD
S04,LUBE-0112,2025-04-15,17,959.68,CAD
S05,HDWR-0113,2025-04-16,25,10766.03,CAD
S01,LUBE-0090,2025-04-16,29,3375.06,CAD
S04,FEED-0106,2025-04-16,48,21175.08,CAD
S02,LUBE-0090,2025-04-16,28,2951.26,CAD
S06,TIRE-0089,2025-04-16,23,8666.04,CAD
S01,LUBE-0112,2025-04-17,27,1622.29,CAD
S02,LUBE-0068,2025-04-17,17,7824.9,CAD
S04,TIRE-0119,2025-04-17,17,1169.63,CAD
S05,FEED-0081,2025-04-17,40,21425.67,CAD
S04,FEED-0097,2025-04-17,40,12113.48,CAD
S02,FEED-0116,2025-04-18,47,11776.46,CAD
S06,FEED-0095,2025-04-18,66,2935.33,CAD
S05,SEED-0082,2025-04-18,9,509.67,CAD
S06,HDWR-0110,2025-04-18,20,8348.02,CAD
S04,TIRE-0076,2025-04-18,20,10268.26,CAD
S06,FEED-0095,2025-04-19,22,851.65,CAD
S06,LUBE-0092,2025-04-19,22,7599.57,CAD
S04,FEED-0106,2025-04-19,44,19125.78,CAD
S02,SEED-0098,2025-04-19,24,1268.22,CAD
S03,FEED-0095,2025-04-20,41,2028.63,CAD
S05,FEED-0075,2025-04-21,44,13078.07,CAD
S05,FUEL-0101,2025-04-21,7,338.24,CAD
S03,FUEL-0072,2025-04-21,20,9698.07,CAD
S05,FEED-0075,2025-04-21,36,10418.71,CAD
S05,FEED-0102,2025-04-21,43,7442.35,CAD
S01,HDWR-0113,2025-04-21,26,9911.35,CAD
S02,FEED-0070,2025-04-22,24,6344.9,CAD
S05,FEED-0070,2025-04-22,39,11179.36,CAD
S01,HDWR-0103,2025-04-22,15,2040.92,CAD
S02,SEED-0071,2025-04-22,44,21662.65,CAD
S02,SEED-0111,2025-04-22,33,10598.89,CAD
S04,TIRE-0119,2025-04-22,21,1154.22,CAD
S04,HDWR-0093,2025-04-22,18,9086.33,CAD
S05,LUBE-0112,2025-04-22,10,605.96,CAD
S02,TIRE-0073,2025-04-23,26,9150.58,CAD
S01,TIRE-0084,2025-04-23,2,848.33,CAD
S02,FEED-0081,2025-04-23,17,8007.71,CAD
S06,SEED-0114,2025-04-23,41,6569.95,CAD
S04,FEED-0116,2025-04-23,40,10288.54,CAD
S02,SEED-0100,2025-04-23,37,16382.83,CAD
S03,FUEL-0117,2025-04-24,12,3079.02,CAD
S06,LUBE-0120,2025-04-24,18,10222.17,CAD
S04,FEED-0116,2025-04-24,24,5364.21,CAD
S02,FUEL-0109,2025-04-24,12,2838.56,CAD
S03,HDWR-0094,2025-04-24,18,1476.98,CAD
S05,FEED-0116,2025-04-24,42,8707.74,CAD
S02,FEED-0095,2025-04-24,18,903.97,CAD
S01,LUBE-0120,2025-04-24,24,14651.36,CAD
S04,SEED-0100,2025-04-25,36,16070.21,CAD
S03,LUBE-0099,2025-04-25,9,350.93,CAD
S03,TIRE-0087,2025-04-25,13,6354.97,CAD
S03,LUBE-0065,2025-04-25,12,2304.26,CAD
S01,SEED-0082,2025-04-25,44,2382.43,CAD
S02,LUBE-0099,2025-04-25,13,580.19,CAD
S06,HDWR-0110,2025-04-25,31,13835.87,CAD
S04,HDWR-0107,2025-04-26,24,2848.36,CAD
S05,FEED-0116,2025-04-26,37,8717.28,CAD
S02,TIRE-0077,2025-04-27,16,2923.4,CAD
S02,FEED-0102,2025-04-27,19,2619.79,CAD
S05,FEED-0106,2025-04-27,36,15223.03,CAD
S02,FEED-0085,2025-04-28,53,19186.87,CAD
S05,FEED-0104,2025-04-28,24,8358.02,CAD
S04,FEED-0095,2025-04-28,22,891.39,CAD
S04,FEED-0104,2025-04-28,38,15489.35,CAD
S04,FEED-0102,2025-04-28,32,4473.09,CAD
S02,FEED-0116,2025-04-29,44,9940.4,CAD
S04,TIRE-0077,2025-04-29,15,2597.79,CAD
S05,FUEL-0066,2025-04-29,14,3783.71,CAD
S04,HDWR-0093,2025-04-29,29,14602.19,CAD
S04,SEED-0114,2025-04-29,24,3282.47,CAD
S05,FUEL-0091,2025-04-29,13,3272.58,CAD
S01,FEED-0095,2025-04-29,47,2299.9,CAD
S05,HDWR-0094,2025-04-29,23,1782.02,CAD
S06,FEED-0115,2025-04-29,48,15552.49,CAD
S05,SEED-0082,2025-04-30,46,2289.05,CAD
S02,SEED-0098,2025-04-30,21,1023.51,CAD
S01,SEED-0082,2025-04-30,38,2287.75,CAD
S05,FUEL-0109,2025-04-30,26,5509.57,CAD
S01,FUEL-0069,2025-04-30,38,18919.4,CAD
S01,FEED-0074,2025-04-30,36,8203.34,CAD
S06,SEED-0111,2025-04-30,32,12113.46,CAD
S02,FUEL-0109,2025-04-30,21,5088.89,CAD
S04,SEED-0111,2025-05-01,63,21570.67,CAD
S03,FEED-0102,2025-05-01,33,4666.49,CAD
S06,HDWR-0107,2025-05-01,14,1682.69,CAD
S06,FEED-0097,2025-05-01,61,19665.64,CAD
S01,SEED-0096,2025-05-01,46,13708.76,CAD
S04,TIRE-0087,2025-05-01,7,2899.23,CAD
S01,SEED-0096,2025-05-01,52,17321.72,CAD
S02,FUEL-0069,2025-05-01,30,15078.72,CAD
S04,HDWR-0093,2025-05-01,20,9929.48,CAD
S05,FEED-0106,2025-05-01,44,20509.63,CAD
S05,HDWR-0110,2025-05-01,17,7658.56,CAD
S02,HDWR-0113,2025-05-01,15,5672.63,CAD
S04,LUBE-0092,2025-05-02,18,6172.46,CAD
S05,LUBE-0090,2025-05-02,20,2360.13,CAD
S05,TIRE-0087,2025-05-02,21,10053.5,CAD
S06,LUBE-0099,2025-05-03,11,445.76,CAD
S06,TIRE-0105,2025-05-03,16,5660.25,CAD
S06,FUEL-0080,2025-05-04,15,2057.69,CAD
S02,SEED-0082,2025-05-04,25,1459.45,CAD
S01,FEED-0070,2025-05-04,42,10659.68,CAD
S05,LUBE-0120,2025-05-05,23,13843.03,CAD
S05,FEED-0097,2025-05-05,56,16868.42,CAD
S06,FEED-0081,2025-05-05,5,2682.74,CAD
S02,TIRE-0073,2025-05-05,22,8139.02,CAD
S04,FUEL-0066,2025-05-05,25,6528.12,CAD
S03,FEED-0097,2025-05-05,63,22392.01,CAD
S03,LUBE-0099,2025-05-05,25,1059.38,CAD
S04,FEED-0115,2025-05-05,56,16452.99,CAD
S02,SEED-0114,2025-05-05,57,7099.34,CAD
S04,FEED-0097,2025-05-06,31,11040.61,CAD
S03,FEED-0106,2025-05-06,47,17634.34,CAD
S05,SEED-0098,2025-05-06,59,2624.11,CAD
S01,LUBE-0092,2025-05-06,10,3200.29,CAD
S04,SEED-0082,2025-05-06,53,2675.18,CAD
S02,SEED-0111,2025-05-06,40,16463.58,CAD
S03,SEED-0098,2025-05-07,27,1150.44,CAD
S01,HDWR-0083,2025-05-07,26,10214.79,CAD
S03,FEED-0097,2025-05-07,38,12522.43,CAD
S04,SEED-0096,2025-05-07,28,10332.75,CAD
S05,SEED-0111,2025-05-07,34,12172.99,CAD
S04,TIRE-0089,2025-05-08,19,7261.55,CAD
S02,LUBE-0120,2025-05-08,23,13518.71,CAD
S04,HDWR-0103,2025-05-08,28,3719.12,CAD
S05,HDWR-0103,2025-05-08,20,2825.81,CAD
S01,SEED-0100,2025-05-08,61,31507.18,CAD
S03,HDWR-0103,2025-05-09,20,2375.63,CAD
S06,TIRE-0119,2025-05-09,19,1290.66,CAD
S01,TIRE-0064,2025-05-09,6,2523.04,CAD
S02,FEED-0116,2025-05-09,29,6254.15,CAD
S04,FEED-0095,2025-05-09,48,1955.38,CAD
S06,HDWR-0083,2025-05-10,16,7997.9,CAD
S03,TIRE-0105,2025-05-10,17,6130.22,CAD
S06,FEED-0106,2025-05-10,29,11146.48,CAD
S06,FEED-0074,2025-05-11,75,15961.87,CAD
S04,FEED-0070,2025-05-11,69,20733.45,CAD
S04,SEED-0114,2025-05-11,42,5621.92,CAD
S01,FEED-0074,2025-05-12,40,8404.89,CAD
S02,TIRE-0073,2025-05-12,23,6777.2,CAD
S05,HDWR-0093,2025-05-12,21,11577.17,CAD
S02,LUBE-0099,2025-05-12,3,130.18,CAD
S02,HDWR-0107,2025-05-12,29,3516.77,CAD
S04,LUBE-0092,2025-05-13,17,6015.5,CAD
S01,TIRE-0076,2025-05-13,17,8589.76,CAD
S01,HDWR-0103,2025-05-13,35,4805.31,CAD
S02,FEED-0081,2025-05-13,47,22556.53,CAD
S04,LUBE-0120,2025-05-13,14,8150.79,CAD
S06,FEED-0075,2025-05-13,14,4453.11,CAD
S01,FUEL-0080,2025-05-13,15,2015.29,CAD
S03,HDWR-0094,2025-05-14,11,930.56,CAD
S05,HDWR-0110,2025-05-14,37,17141.3,CAD
S05,TIRE-0105,2025-05-14,20,6406.99,CAD
S02,HDWR-0088,2025-05-14,18,8425.44,CAD
S02,HDWR-0107,2025-05-14,21,2656.21,CAD
S05,SEED-0078,2025-05-14,42,3072.52,CAD
S03,FUEL-0091,2025-05-15,22,4449.87,CAD
S05,FUEL-0091,2025-05-15,10,2495.53,CAD
S05,TIRE-0089,2025-05-15,20,7660.7,CAD
S03,FUEL-0117,2025-05-15,21,5627.73,CAD
S02,FUEL-0117,2025-05-16,19,4498.58,CAD
S02,FEED-0116,2025-05-16,1,244.69,CAD
S03,FUEL-0117,2025-05-16,30,7342.28,CAD
S01,HDWR-0093,2025-05-17,23,10310.89,CAD
S06,TIRE-0064,2025-05-17,17,6440.61,CAD
S04,FUEL-0101,2025-05-19,2,108.82,CAD
S02,HDWR-0110,2025-05-19,17,8992.25,CAD
S04,HDWR-0113,2025-05-19,20,8859.85,CAD
S03,FUEL-0080,2025-05-19,22,3027.64,CAD
S02,FEED-0085,2025-05-19,22,7696.15,CAD
S03,SEED-0111,2025-05-19,48,16860.09,CAD
S02,SEED-0071,2025-05-19,52,23661.81,CAD
S03,SEED-0108,2025-05-19,40,14955.0,CAD
S03,FEED-0097,2025-05-20,49,17214.98,CAD
S06,TIRE-0086,2025-05-20,15,1528.76,CAD
S02,SEED-0100,2025-05-20,36,16087.81,CAD
S02,LUBE-0065,2025-05-20,16,2891.42,CAD
S01,SEED-0111,2025-05-20,38,12541.32,CAD
S03,TIRE-0105,2025-05-20,14,4192.9,CAD
S06,HDWR-0103,2025-05-20,27,3085.71,CAD
S01,SEED-0111,2025-05-21,55,19339.86,CAD
S05,SEED-0096,2025-05-21,54,17206.19,CAD
S02,FEED-0106,2025-05-21,35,16032.24,CAD
S05,LUBE-0112,2025-05-21,18,1099.91,CAD
S04,TIRE-0077,2025-05-21,41,7650.66,CAD
S04,FEED-0106,2025-05-21,23,10623.1,CAD
S04,FUEL-0072,2025-05-21,29,14799.41,CAD
S02,SEED-0114,2025-05-21,51,7851.21,CAD
S05,HDWR-0093,2025-05-21,1,459.3,CAD
S06,FEED-0075,2025-05-22,33,9785.25,CAD
S03,LUBE-0112,2025-05-22,36,2537.2,CAD
S01,FEED-0081,2025-05-22,80,36756.93,CAD
S04,LUBE-0112,2025-05-22,18,1143.18,CAD
S02,LUBE-0092,2025-05-22,23,8171.74,CAD
S05,SEED-0100,2025-05-22,52,25543.51,CAD
S02,HDWR-0107,2025-05-22,21,2422.65,CAD
S05,SEED-0098,2025-05-22,51,2561.14,CAD
S04,HDWR-0113,2025-05-23,14,6231.49,CAD
S06,TIRE-0087,2025-05-23,16,7329.3,CAD
S05,SEED-0111,2025-05-23,27,8718.73,CAD
S02,LUBE-0099,2025-05-23,32,1235.46,CAD
S04,SEED-0098,2025-05-23,12,542.41,CAD
S04,TIRE-0086,2025-05-23,13,1114.09,CAD
S04,HDWR-0103,2025-05-23,15,1844.48,CAD
S01,TIRE-0089,2025-05-23,12,4628.71,CAD
S03,FUEL-0109,2025-05-23,12,3196.69,CAD
S05,TIRE-0084,2025-05-24,32,14452.95,CAD
S02,FEED-0115,2025-05-24,40,12723.22,CAD
S01,TIRE-0105,2025-05-25,8,2422.4,CAD
S06,TIRE-0061,2025-05-26,23,10436.76,CAD
S05,LUBE-0112,2025-05-26,11,763.96,CAD
S01,TIRE-0105,2025-05-26,17,5994.74,CAD
S05,LUBE-0065,2025-05-26,23,4782.03,CAD
S01,SEED-0098,2025-05-26,46,2003.52,CAD
S01,LUBE-0099,2025-05-26,30,1198.74,CAD
S01,SEED-0082,2025-05-27,45,2505.72,CAD
S05,FEED-0106,2025-05-27,27,12610.92,CAD
S06,FEED-0097,2025-05-27,46,14896.2,CAD
S02,HDWR-0083,2025-05-27,6,2474.0,CAD
S04,FUEL-0091,2025-05-27,14,2843.66,CAD
S04,FEED-0097,2025-05-28,36,10576.48,CAD
S03,HDWR-0107,2025-05-28,25,2754.08,CAD
S04,FEED-0115,2025-05-28,39,13040.11,CAD
S06,SEED-0111,2025-05-28,34,11590.71,CAD
S02,SEED-0078,2025-05-28,47,3508.11,CAD
S01,SEED-0078,2025-05-28,63,4315.19,CAD
S05,HDWR-0107,2025-05-29,19,2181.27,CAD
S01,SEED-0096,2025-05-29,24,8800.46,CAD
S06,TIRE-0084,2025-05-29,14,6274.09,CAD
S01,FUEL-0091,2025-05-29,25,5200.9,CAD
S05,FUEL-0101,2025-05-29,17,816.63,CAD
S04,SEED-0111,2025-05-29,75,29752.83,CAD
S04,TIRE-0084,2025-05-29,4,1647.8,CAD
S02,FEED-0104,2025-05-30,42,15261.27,CAD
S02,FEED-0116,2025-05-30,42,11257.8,CAD
S05,FEED-0102,2025-05-30,1,138.07,CAD
S03,SEED-0114,2025-05-30,49,7026.81,CAD
S02,SEED-0118,2025-05-30,53,14243.72,CAD
S03,SEED-0114,2025-05-30,34,5132.33,CAD
S04,FUEL-0101,2025-05-31,13,638.12,CAD
S05,HDWR-0094,2025-06-01,22,1800.04,CAD
S04,SEED-0098,2025-06-02,38,1666.93,CAD
S01,TIRE-0084,2025-06-02,14,6405.12,CAD
S04,LUBE-0092,2025-06-02,8,3125.16,CAD
S06,SEED-0096,2025-06-02,26,8665.29,CAD
S03,FEED-0116,2025-06-03,33,8625.46,CAD
